OCC_YEAR,OCC_MONTH,OCC_DOW,DIVISION,LOCATION_TYPE,PREMISES_TYPE,BIKE_TYPE,BIKE_COST,STATUS,NEIGHBOURHOOD_158
2018,September,Thursday,D11,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,RG,1500.0,STOLEN,Junction Area (90)
2018,September,Wednesday,D51,Universities / Colleges,Educational,RG,900.0,STOLEN,Moss Park (73)
2018,September,Wednesday,D53,"Apartment (Rooming House, Condo)",Apartment,OT,700.0,STOLEN,Yonge-St.Clair (97)
2018,September,Thursday,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,400.0,STOLEN,Willowdale West (37)
2018,September,Wednesday,D55,"Private Property Structure (Pool, Shed, Detached Garage)",Other,OT,4150.0,STOLEN,South Riverdale (70)
2018,September,Thursday,D13,Schools During Supervised Activity,Educational,MT,0.0,STOLEN,Forest Hill South (101)
2018,September,Thursday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,300.0,STOLEN,Palmerston-Little Italy (80)
2018,September,Thursday,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,,STOLEN,Yonge-Doris (151)
2018,September,Friday,D55,"Private Property Structure (Pool, Shed, Detached Garage)",Other,RG,2000.0,STOLEN,East End-Danforth (62)
2018,September,Tuesday,D14,"Private Property Structure (Pool, Shed, Detached Garage)",Other,FO,100.0,STOLEN,West Queen West (162)
2018,September,Thursday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,100.0,STOLEN,Harbourfront-CityPlace (165)
2018,September,Monday,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,1200.0,STOLEN,High Park North (88)
2018,September,Monday,D31,"Apartment (Rooming House, Condo)",Apartment,RG,1000.0,STOLEN,York University Heights (27)
2018,September,Thursday,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,550.0,STOLEN,L'Amoreaux West (147)
2018,September,Friday,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RC,1000.0,STOLEN,East End-Danforth (62)
2018,September,Thursday,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,600.0,STOLEN,L'Amoreaux West (147)
2018,September,Saturday,D52,"Apartment (Rooming House, Condo)",Apartment,RG,800.0,STOLEN,Yonge-Bay Corridor (170)
2018,September,Wednesday,D51,"Apartment (Rooming House, Condo)",Apartment,RG,1000.0,STOLEN,Church-Wellesley (167)
2018,September,Saturday,D51,"Apartment (Rooming House, Condo)",Apartment,RC,2500.0,STOLEN,Downtown Yonge East (168)
2018,September,Friday,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,500.0,STOLEN,Princess-Rosethorn (10)
2018,September,Friday,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,TO,500.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2018,September,Saturday,D55,"Private Property Structure (Pool, Shed, Detached Garage)",Other,MT,,STOLEN,South Riverdale (70)
2018,September,Saturday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RC,3000.0,STOLEN,Kensington-Chinatown (78)
2018,September,Saturday,D51,Bar / Restaurant,Commercial,RG,700.0,STOLEN,North St.James Town (74)
2018,September,Sunday,D22,"Open Areas (Lakes, Parks, Rivers)",Outside,RG,250.0,STOLEN,Humber Bay Shores (161)
2018,September,Saturday,D51,Bar / Restaurant,Commercial,RG,700.0,STOLEN,North St.James Town (74)
2018,September,Saturday,D51,Bar / Restaurant,Commercial,RG,700.0,RECOVERED,North St.James Town (74)
2018,September,Sunday,D41,"Private Property Structure (Pool, Shed, Detached Garage)",Other,MT,100.0,STOLEN,Kennedy Park (124)
2018,September,Sunday,D31,"Private Property Structure (Pool, Shed, Detached Garage)",Other,BM,0.0,STOLEN,Humber Summit (21)
2018,September,Saturday,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,500.0,STOLEN,South Riverdale (70)
2018,September,Sunday,NSA,"Apartment (Rooming House, Condo)",Apartment,MT,200.0,STOLEN,NSA
2018,September,Sunday,D22,"Open Areas (Lakes, Parks, Rivers)",Outside,RG,250.0,STOLEN,Humber Bay Shores (161)
2018,September,Tuesday,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,300.0,STOLEN,Greenwood-Coxwell (65)
2018,September,Friday,D14,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,RC,1000.0,STOLEN,Wellington Place (164)
2018,September,Saturday,D14,"Apartment (Rooming House, Condo)",Apartment,RC,300.0,STOLEN,Fort York-Liberty Village (163)
2018,September,Sunday,D52,Go Station,Transit,MT,500.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2018,September,Saturday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,350.0,STOLEN,Downtown Yonge East (168)
2018,September,Saturday,D53,"Apartment (Rooming House, Condo)",Apartment,RG,1200.0,STOLEN,Rosedale-Moore Park (98)
2018,August,Wednesday,D51,"Apartment (Rooming House, Condo)",Apartment,RG,800.0,STOLEN,Moss Park (73)
2018,September,Friday,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,500.0,STOLEN,York University Heights (27)
2018,September,Monday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RC,300.0,STOLEN,Bay-Cloverhill (169)
2018,September,Saturday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,MT,750.0,STOLEN,Yonge-Bay Corridor (170)
2018,September,Friday,D22,"Apartment (Rooming House, Condo)",Apartment,MT,2900.0,STOLEN,Humber Bay Shores (161)
2018,September,Monday,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,250.0,STOLEN,Rosedale-Moore Park (98)
2018,September,Thursday,D22,"Apartment (Rooming House, Condo)",Apartment,OT,120.0,STOLEN,Humber Bay Shores (161)
2018,September,Saturday,D53,"Apartment (Rooming House, Condo)",Apartment,RG,600.0,STOLEN,Rosedale-Moore Park (98)
2018,September,Thursday,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,100.0,STOLEN,Woodbine Corridor (64)
2018,September,Monday,D11,Schools During Supervised Activity,Educational,RG,500.0,STOLEN,Dufferin Grove (83)
2018,September,Wednesday,D51,"Apartment (Rooming House, Condo)",Apartment,RG,1457.64001464844,STOLEN,Church-Wellesley (167)
2018,September,Monday,D22,"Apartment (Rooming House, Condo)",Apartment,RG,0.0,STOLEN,Etobicoke City Centre (159)
2018,September,Monday,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,900.0,STOLEN,Wellington Place (164)
2018,September,Tuesday,D13,"Apartment (Rooming House, Condo)",Apartment,MT,500.0,STOLEN,Forest Hill North (102)
2018,September,Monday,D14,"Apartment (Rooming House, Condo)",Apartment,RG,450.0,STOLEN,Kensington-Chinatown (78)
2018,September,Monday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,250.0,STOLEN,University (79)
2018,September,Wednesday,D14,"Apartment (Rooming House, Condo)",Apartment,OT,700.0,STOLEN,Fort York-Liberty Village (163)
2018,September,Monday,D55,"Open Areas (Lakes, Parks, Rivers)",Outside,OT,100.0,STOLEN,Woodbine Corridor (64)
2018,September,Friday,D53,Schools During Un-Supervised Activity,Educational,RG,250.0,STOLEN,Leaside-Bennington (56)
2018,September,Thursday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EL,2300.0,STOLEN,Kensington-Chinatown (78)
2018,September,Wednesday,D55,Schools During Un-Supervised Activity,Educational,MT,632.789978027344,STOLEN,Taylor-Massey (61)
2018,September,Friday,D52,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,MT,0.0,STOLEN,Bay-Cloverhill (169)
2018,September,Monday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,900.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2018,September,Sunday,D53,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,TO,1550.0,STOLEN,Mount Pleasant East (99)
2018,September,Monday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RC,300.0,STOLEN,Harbourfront-CityPlace (165)
2018,September,Monday,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RC,2000.0,STOLEN,Church-Wellesley (167)
2018,September,Wednesday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,600.0,STOLEN,Bay-Cloverhill (169)
2018,September,Tuesday,D55,Schools During Supervised Activity,Educational,MT,1000.0,STOLEN,East End-Danforth (62)
2018,September,Monday,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RC,1200.0,STOLEN,Junction-Wallace Emerson (171)
2018,September,Tuesday,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EL,1200.0,STOLEN,Yonge-Doris (151)
2018,September,Tuesday,D53,Schools During Supervised Activity,Educational,MT,750.0,STOLEN,Lawrence Park South (103)
2018,September,Wednesday,D11,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,600.0,STOLEN,High Park-Swansea (87)
2018,September,Sunday,D52,"Open Areas (Lakes, Parks, Rivers)",Outside,OT,800.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2018,September,Wednesday,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,TO,600.0,STOLEN,Moss Park (73)
2018,September,Friday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,250.0,STOLEN,Yonge-Bay Corridor (170)
2018,September,Thursday,D52,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,RG,500.0,STOLEN,Kensington-Chinatown (78)
2018,September,Wednesday,D52,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,FO,250.0,STOLEN,Yonge-Bay Corridor (170)
2018,September,Wednesday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,250.0,STOLEN,University (79)
2018,September,Sunday,D53,Bar / Restaurant,Commercial,MT,800.0,STOLEN,Annex (95)
2018,August,Thursday,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,1080.0,STOLEN,Harbourfront-CityPlace (165)
2018,September,Wednesday,D14,"Private Property Structure (Pool, Shed, Detached Garage)",Other,RG,0.0,STOLEN,Palmerston-Little Italy (80)
2018,September,Sunday,D53,Bar / Restaurant,Commercial,MT,800.0,STOLEN,Annex (95)
2018,September,Saturday,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,,STOLEN,Downtown Yonge East (168)
2018,September,Monday,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,500.0,STOLEN,West Queen West (162)
2018,September,Thursday,D55,Ttc Subway Station,Transit,TO,800.0,STOLEN,Danforth (66)
2018,September,Monday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,300.0,STOLEN,Wellington Place (164)
2018,August,Tuesday,D53,"Apartment (Rooming House, Condo)",Apartment,RC,2000.0,STOLEN,South Eglinton-Davisville (174)
2018,September,Thursday,D33,Schools During Supervised Activity,Educational,MT,300.0,STOLEN,Hillcrest Village (48)
2018,September,Sunday,D53,"Apartment (Rooming House, Condo)",Apartment,OT,300.0,STOLEN,Yonge-Eglinton (100)
2018,September,Wednesday,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,BM,100.0,STOLEN,East End-Danforth (62)
2018,September,Sunday,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,1500.0,STOLEN,Bedford Park-Nortown (39)
2018,September,Sunday,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,1000.0,STOLEN,Bedford Park-Nortown (39)
2018,September,Wednesday,D11,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,120.0,STOLEN,Junction-Wallace Emerson (171)
2018,September,Tuesday,D55,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,TO,600.0,STOLEN,Danforth (66)
2018,September,Thursday,D55,Schools During Supervised Activity,Educational,MT,757.0,STOLEN,East End-Danforth (62)
2018,September,Thursday,D53,Schools During Supervised Activity,Educational,RG,600.0,STOLEN,Leaside-Bennington (56)
2018,September,Monday,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,1400.0,STOLEN,Bay-Cloverhill (169)
2018,September,Wednesday,D32,"Private Property Structure (Pool, Shed, Detached Garage)",Other,MT,400.0,STOLEN,Clanton Park (33)
2018,September,Monday,D51,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,RG,150.0,STOLEN,Downtown Yonge East (168)
2018,September,Friday,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,500.0,STOLEN,Church-Wellesley (167)
2018,August,Friday,D11,Ttc Subway Station,Transit,MT,1000.0,STOLEN,Runnymede-Bloor West Village (89)
2018,September,Friday,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,500.0,STOLEN,Stonegate-Queensway (16)
2018,September,Friday,D22,Go Station,Transit,RG,650.0,STOLEN,Mimico-Queensway (160)
2018,September,Thursday,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TA,800.0,STOLEN,Lambton Baby Point (114)
2018,September,Tuesday,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",House,BM,0.0,STOLEN,Clairlea-Birchmount (120)
2018,September,Thursday,D22,Schools During Supervised Activity,Educational,RC,750.0,STOLEN,New Toronto (18)
2018,September,Thursday,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,200.0,STOLEN,Danforth (66)
2018,September,Monday,D52,"Open Areas (Lakes, Parks, Rivers)",Outside,MT,800.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2018,September,Friday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,800.0,STOLEN,Wellington Place (164)
2018,September,Wednesday,D32,"Apartment (Rooming House, Condo)",Apartment,RG,760.0,STOLEN,Newtonbrook East (50)
2018,September,Saturday,D41,Ttc Subway Station,Transit,MT,149.0,STOLEN,Oakridge (121)
2018,September,Saturday,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,120.0,STOLEN,Lansing-Westgate (38)
2018,September,Thursday,D52,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,RG,140.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2018,September,Saturday,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,500.0,STOLEN,Wellington Place (164)
2018,September,Thursday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,700.0,STOLEN,Dovercourt Village (172)
2018,September,Friday,D14,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,BM,250.0,STOLEN,South Parkdale (85)
2018,September,Saturday,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,400.0,STOLEN,Downtown Yonge East (168)
2018,September,Monday,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,,STOLEN,Moss Park (73)
2018,September,Sunday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TO,200.0,STOLEN,University (79)
2018,September,Saturday,D41,"Apartment (Rooming House, Condo)",Apartment,OT,,STOLEN,Clairlea-Birchmount (120)
2018,September,Saturday,D14,"Apartment (Rooming House, Condo)",Apartment,RG,200.0,STOLEN,Dufferin Grove (83)
2018,September,Thursday,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,1500.0,STOLEN,Bridle Path-Sunnybrook-York Mills (41)
2018,September,Saturday,D51,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,MT,400.0,STOLEN,Downtown Yonge East (168)
2018,September,Thursday,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,650.0,STOLEN,Church-Wellesley (167)
2018,September,Wednesday,D51,"Apartment (Rooming House, Condo)",Apartment,RG,300.0,STOLEN,Cabbagetown-South St.James Town (71)
2018,September,Friday,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,700.0,STOLEN,Runnymede-Bloor West Village (89)
2018,September,Sunday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RC,,UNKNOWN,Harbourfront-CityPlace (165)
2018,September,Saturday,D41,"Apartment (Rooming House, Condo)",Apartment,MT,2000.0,STOLEN,Clairlea-Birchmount (120)
2018,October,Monday,D52,Convenience Stores,Commercial,BM,550.0,STOLEN,University (79)
2018,September,Saturday,D14,"Private Property Structure (Pool, Shed, Detached Garage)",Other,RG,650.0,STOLEN,Harbourfront-CityPlace (165)
2018,August,Friday,D31,Go Station,Transit,MT,450.0,STOLEN,York University Heights (27)
2018,September,Thursday,D52,"Apartment (Rooming House, Condo)",Apartment,MT,1299.0,STOLEN,Wellington Place (164)
2018,September,Wednesday,D13,"Apartment (Rooming House, Condo)",Apartment,RC,2400.0,STOLEN,Briar Hill-Belgravia (108)
2018,September,Wednesday,D13,"Apartment (Rooming House, Condo)",Apartment,OT,1049.0,STOLEN,Briar Hill-Belgravia (108)
2018,September,Friday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,500.0,STOLEN,West Queen West (162)
2018,October,Monday,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,200.0,STOLEN,South Riverdale (70)
2018,September,Monday,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,BM,1000.0,STOLEN,Centennial Scarborough (133)
2018,September,Sunday,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RC,1000.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2018,October,Monday,D52,"Apartment (Rooming House, Condo)",Apartment,MT,310.0,STOLEN,Bay-Cloverhill (169)
2018,September,Monday,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,BM,1000.0,STOLEN,Centennial Scarborough (133)
2018,September,Wednesday,D13,"Apartment (Rooming House, Condo)",Apartment,MT,650.0,STOLEN,Briar Hill-Belgravia (108)
2018,September,Sunday,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,EL,1000.0,STOLEN,Fenside-Parkwoods (150)
2018,September,Saturday,D14,"Private Property Structure (Pool, Shed, Detached Garage)",Other,RG,750.0,STOLEN,Harbourfront-CityPlace (165)
2018,September,Sunday,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,MT,,STOLEN,Mimico-Queensway (160)
2018,September,Thursday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,350.0,STOLEN,Wellington Place (164)
2018,October,Monday,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,TO,200.0,STOLEN,Moss Park (73)
2018,September,Friday,D14,"Apartment (Rooming House, Condo)",Apartment,RG,650.0,STOLEN,Palmerston-Little Italy (80)
2018,October,Monday,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,TO,2000.0,STOLEN,Roncesvalles (86)
2018,September,Sunday,D51,"Apartment (Rooming House, Condo)",Apartment,RC,1300.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2018,October,Monday,D51,"Private Property Structure (Pool, Shed, Detached Garage)",Other,RG,750.0,STOLEN,Moss Park (73)
2018,September,Sunday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,600.0,STOLEN,Wellington Place (164)
2018,September,Tuesday,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,600.0,STOLEN,Yonge-Bay Corridor (170)
2018,October,Tuesday,D22,"Private Property Structure (Pool, Shed, Detached Garage)",Other,RG,542.0,STOLEN,Mimico-Queensway (160)
